,SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY
82,600519.SH,600519,贵州茅台,10002602,通用,2004-03-31 00:00:00,一季报,2004一季报,058001001,2004-04-29 00:00:00,2004-04-29 00:00:00,CNY,825380774.66,,,,,,,,,,,,,7883619.9,,,833264394.56,258467411.8,,,,,,32225261.68,574275212.45,149679880.5,,,1014647766.43,,,-181383371.87,,,,,,,,,,73503913.55,,,,,,,,73503913.55,,,-73503913.55,,,,,,,,,,-5959082.68,,,,,,,-5959082.68,,,5959082.68,,,,-248928202.74,,,,,271330791.21,,12725361.8,12725361.8,,42500.01,1638077.44,,-3138222.93,44631775.57,,,,-6747422.23,,0.0,,,,-64313445.97,6273634.73,-443826421.5,,,0.0,-181383371.87,,,,,2091330580.11,2340258782.85,,,,0.0,-248928202.74,31.5488392978,,,,,,,,,,,,,361.9566536143,,,32.445086446,191.7473784742,,,,,,-25.2227470219,45.0610770783,61.8960030247,,,63.6456483921,,,-2090.5581222032,,,,,,,,,,-31.0796334817,,,,,,,,-31.0796334817,,,31.0796334817,,,,,,,,,,-172.3083475864,,,,,,,-172.3083475864,,,172.3083475864,,,,-161.0679893485,,,,,24.687290919,,-46.6773030795,-46.6773030795,,0.0,154.7669637926,,76.2375955791,118.794166157,,,,-208.3325901964,,,,,,-237.9199476091,-61.1305146679,-43.9383879036,,,,-2090.5581222032,,,,,24.1176874796,31.4524896541,,,,,-161.0679893485,,,9826969.49,
83,600519.SH,600519,贵州茅台,10002602,通用,2003-12-31 00:00:00,年报,2003年报,058001001,2004-03-26 00:00:00,2004-03-26 00:00:00,CNY,3057788375.35,,,,,,,,,,,,81417405.4,44909156.74,,,3184114937.49,638529865.4,,,,,,205782831.25,985931576.96,412164421.8,,,2242408695.41,,,941706242.08,,,,,,,,,,334880557.62,,,,,,,,334880557.62,,,-334880557.62,,,,,300000.0,,,300000.0,,47385988.25,,,,,,,47385988.25,,,-47085988.25,,,,559739696.21,,,,,608753496.06,2052540.39,58391200.81,58391200.81,,170000.04,5297418.04,,-651300.25,1676058.29,,,,-16050225.99,,0.0,,,,-138394032.53,-65987645.46,486448732.68,,,0.0,941706242.08,,,,,2340045386.85,1780307690.64,,,,2000.0,559739696.21,33.6074873428,,,,,,,,,,,,1028.4043137026,38.4667758736,,,36.7580174894,2.3977963606,,,,,,92.8891183595,30.8346135032,0.5601893158,,,18.4140499661,,,116.6922287516,,,,,,,,,,-28.360427587,,,,,,,,-28.9682483991,,,28.9682483991,,,,,,,,,,-65.9728465501,,,,,,,-65.9728465501,,,66.188271962,,,,417.8012021232,,,,,61.5594174475,-65.6599732487,186.0936897242,186.0936897242,,0.0,194.1084894868,,-102.7907666905,-51.0316841682,,,,7.3255568322,,,,,,52.3179992863,18.6037720845,27.0298570097,,,,116.6922287516,,,,,31.4405031868,-9.0025346158,,,,,417.8012021232,标准无保留意见,,22005657.78,
84,600519.SH,600519,贵州茅台,10002602,通用,2003-09-30 00:00:00,三季报,2003三季报,058001001,2003-10-30 00:00:00,2003-10-30 00:00:00,CNY,2080861242.06,,,,,,,,,,,,601388.0,30213826.34,,0.0,2111676456.4,412688201.74,,,,,,116178529.7,878669971.22,264761095.2,,0.0,1672297797.86,,0.0,439378658.54,,,,,,,,,,299863886.41,,,,,,,0.0,299863886.41,,0.0,-299863886.41,,,,,,,,,,51029499.06,,,,,,0.0,51029499.06,,0.0,-51029499.06,,,0.0,88485273.07,,,,,354499724.25,,47752591.53,47752591.53,,127500.03,2483546.0,,-5089210.82,71798377.23,,8291.71,,-12123039.8,,0.0,,,,-125743547.61,-55287599.17,145640158.97,15311966.22,,-100.0,439378658.54,,,,,1868792963.71,1780307690.64,,,,0.0,88485273.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,600519.SH,600519,贵州茅台,10002602,通用,2003-06-30 00:00:00,中报,2003中报,058001001,2003-07-30 00:00:00,2003-07-30 00:00:00,CNY,1153018889.14,,,,,,,,,,,,,8787961.44,,0.0,1161806850.58,312930923.05,,,,,,76906046.65,652486510.1,153449308.06,,0.0,1195772787.86,,0.0,-33965937.28,,,,,,,,,,201234233.88,,,,,,,0.0,201234233.88,,0.0,-201234233.88,,,,,,,,,,8858203.84,,,,,,0.0,8858203.84,,0.0,-8858203.84,,,0.0,-244058375.0,,,,,252520818.55,,35569491.77,35569491.77,,85000.02,1638442.04,,10178421.86,24492403.01,,8291.71,,-4371087.49,,0.0,,,,-112299075.68,80674002.53,-332427872.83,9965227.23,,0.0,-33965937.28,,,,,1536249315.64,1780307690.64,,,,0.0,-244058375.0,13.0347650102,,,,,,,,,,,,,-21.8061798214,,,12.6550808444,-18.1948674785,,,,,,18.5327226873,11.9515977096,-15.3025413216,,,-1.2913495626,,,81.142694911,,,,,,,,,,-22.8264577361,,,,,,,,-23.9924172817,,,23.9924172817,,,,,,,,,,495.4491519539,,,,,,,495.4491519539,,,-495.4491519539,,,,44.8625460952,,,,,5.9782944216,,276.5366174765,276.5366174765,,0.0,50.8430449708,,-40.4418662195,-17.6782969544,,,,63.2116904885,,,,,,49.7259827367,159.1284997499,-200.5885911758,23.3412100093,,100.0,81.142694911,,,,,1.4829582185,-9.0025346158,,,,,44.8625460952,未经审计,,,
86,600519.SH,600519,贵州茅台,10002602,通用,2003-03-31 00:00:00,一季报,2003一季报,058001001,2003-04-25 00:00:00,2003-04-25 00:00:00,CNY,627432958.79,,,,,,,,,,,,,1706571.35,,0.0,629139530.14,88592882.36,,,,,,43095006.03,395885115.44,92454339.64,,0.0,620027343.47,,0.0,9112186.67,,,,,,,,,,106650497.18,,,,,,,0.0,106650497.18,,0.0,-106650497.18,,,,,,,,,,-2188358.43,,,,,,0.0,-2188358.43,,0.0,2188358.43,,,0.0,-95349952.08,,,,,217609019.5,,23864812.8,23864812.8,,42500.01,642970.9,,-13206672.5,20398978.8,,7741.71,,-2188358.43,,0.0,,,,46630996.52,16140256.75,-308344721.63,7514662.24,,0.0,9112186.67,,,,,1684957738.56,1780307690.64,,,,0.0,-95349952.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,600519.SH,600519,贵州茅台,10002602,通用,2002-12-31 00:00:00,年报,2002年报,058001001,2003-03-26 00:00:00,2003-03-26 00:00:00,CNY,2288635492.04,,,,,,,,,,,,7215268.89,32433164.17,,0.0,2328283925.1,623577741.02,,,,,,106684520.62,753570901.89,409868382.91,,0.0,1893701546.44,,0.0,434582378.66,,,,,,,,,,467451921.25,4000000.0,,,,,,0.0,471451921.25,,0.0,-471451921.25,,,,,,,,,,139259336.87,,,,,,0.0,139259336.87,,0.0,-139259336.87,,,0.0,-176128879.46,,,,,376798521.36,5977107.72,20409817.8,20409817.8,,170000.04,-5629054.37,,23337681.8,3422740.32,,,,-17318934.37,,0.0,,,,-290243761.71,-81069660.29,382940470.95,15787449.41,,0.0,434582378.66,,,,,1780307690.64,1956436570.1,,,,0.0,-176128879.46,27.1182070637,,,,,,,,,,,,290.8482688821,-26.9213059754,,,26.0830894144,4.8544170244,,,,,,14.3276059354,7.3231638424,-1.0384947468,,,4.9523792179,,,927.7936635978,,,,,,,,,,40.9297052683,,,,,,,,42.1356449499,,,-42.1356449499,,,,,,,,,,35.1235967166,,,,,,,-39.9901269629,,,-107.8022489178,,,,-111.7776273165,,,,,14.7758662676,-10.6885086312,76.1365349564,76.1365349564,,-74.8520665768,-370.1094712547,,693.8976653648,,,,,-205.9280400329,,,,,,-5.626784564,-40.9541694757,1760.5735833556,15.6123696972,,,927.7936635978,,,,,-9.0025346158,324.4048248781,,,,,-111.7776273165,标准无保留意见,,,
88,600519.SH,600519,贵州茅台,10002602,通用,2002-06-30 00:00:00,中报,2002中报,058001001,2002-08-14 00:00:00,2002-08-14 00:00:00,CNY,1020056872.8,,,,,,,,,,,,,11238690.5,,0.0,1031295563.3,382532138.76,,,,,,64881700.94,582829118.52,181173450.13,,0.0,1211416408.35,,0.0,-180120845.05,,,,,,,,,,260755471.34,4000000.0,,,,,,0.0,264755471.34,,0.0,-264755471.34,,,,,,,,,,-2240036.12,,,,,,0.0,-2240036.12,,0.0,2240036.12,,,0.0,-442636280.27,,,,,238275978.99,,9446489.43,9446489.43,,85000.02,1086189.98,,17089893.88,29752060.64,,,,-11881729.68,,0.0,,,,-223373984.8,-136438439.79,-110592312.08,8079397.98,,-1649389.62,-180120845.05,,,,,1513800289.83,1956436570.1,,,,0.0,-442636280.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,-108.7610254698,,,,,,,,,,,,,,,,,,,,100.0,-21901.1837713548,,,,,,,,,,,,,,,,,,,100.0,106.0443299564,,,,-255.4044879043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0883485841,-108.7610254698,,,,,,,,,,100.0,-255.4044879043,未经审计,,,
89,600519.SH,600519,贵州茅台,10002602,通用,2001-12-31 00:00:00,年报,2001年报,058001001,2002-04-17 00:00:00,2002-04-17 00:00:00,CNY,1800399443.09,,,,,,,,,,,,1846053.69,44381149.12,,0.0,1846626645.9,594708128.39,,,,,,93314750.84,702151217.79,414169511.53,,0.0,1804343608.55,,0.0,42283037.35,,,,,,,,,,331691548.18,,,,,,,0.0,331691548.18,,0.0,-331691548.18,2016922206.52,,,,,,0.0,2016922206.52,129000000.0,103060709.05,,,,,,0.0,232060709.05,,0.0,1784861497.47,,,0.0,1495452986.64,,,,,328290723.14,6692428.52,11587498.19,11587498.19,,676000.04,2083990.0,,-3929579.65,,,602996.92,,-5661113.76,,0.0,,,,-274782350.81,-57514907.57,20581850.37,13655501.96,,0.0,42283037.35,,,,,1956436570.1,460983583.46,,,,0.0,1495452986.64,36.0972639871,,,,,,,,,,,,-62.5284826502,1432.0252673236,,,38.7710217389,101.5056157643,,,,,,68.6061740426,88.912401838,157.4491388435,,-100.0,103.2889527041,,,-90.4579811206,,,,,,,,,,880.6400797406,,,,,,,,880.6400797406,,,-880.6400797406,,,,,,,-100.0,1457.4688853436,-26.0575490084,1.2904628428,,,,,,,-15.9832564291,,,1316.6107055681,,,,469.4946807196,,,,,30.7391644183,,14.6286735086,14.6286735086,,-80.5603531365,,,,,,178.4239370085,,-169.7345439843,,,,,,-208.9812744089,-120.1035699194,122.7813211934,-79.0747589286,,100.0,-90.4579811206,,,,,324.4048248781,132.361587861,,,,,469.4946807196,标准无保留意见,,,
90,600519.SH,600519,贵州茅台,10002602,通用,2001-06-30 00:00:00,中报,2001中报,058001001,2001-08-22 00:00:00,2001-08-22 00:00:00,CNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86280877.69,-86280877.69,,,,,,,,,,,,,,,,,,,,-1203369.21,-1203369.21,,,,,,,,,,,,,,,,,,,-37060123.06,-37060123.06,,,0.0,-124544369.96,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,-86280877.69,-86280877.69,,,,,,,,,,-124544369.96,-124544369.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见,,,
91,600519.SH,600519,贵州茅台,10002602,通用,2000-12-31 00:00:00,年报,2000年报,058001001,2001-07-26 00:00:00,2001-07-26 00:00:00,CNY,1322877029.52,,,,,,,,,,,,4926551.74,2896894.07,,0.0,1330700475.33,295132285.09,,,,,,55344800.61,371680848.35,160874304.49,,4543591.11,887575829.65,,0.0,443124645.68,,,,,,,,,,33823984.46,,,,,,,0.0,33823984.46,,0.0,-33823984.46,,,129000000.0,,,,500000.0,129500000.0,174460000.0,101747692.88,,,,,,0.0,276207692.88,,0.0,-146707692.88,,,0.0,262592968.34,,,,,251103580.63,,10108725.71,10108725.71,,3477429.63,,,,,,216575.1,,8118091.03,,0.0,,,,-88931716.44,286093006.37,-90345288.56,65258516.8,,-1974274.59,443124645.68,,,,,460983583.46,198390615.12,,,,0.0,262592968.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见,,,
